NO_OF_FRAMES	442
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-10-11, 16:14:55	102329.79542777
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
387	3.86000	246.333	229.122	1710.716	184.964	428.551	1421.570	163.395	531.433	1075.740	250.012	551.290	827.614	177.904	69.121	1401.564	157.007	-11.028	1059.194	241.472	-28.682	802.273	226.555	437.182	892.764	191.006	414.725	486.789	184.279	425.557	74.831	138.770	372.395	33.878	285.221	467.701	25.591	391.571	407.027	31.494	224.536	82.154	910.843	206.800	95.773	492.667	168.920	98.431	69.453	128.047	153.219	33.759	271.652	53.889	30.790	382.272	105.446	29.635
388	3.87000	246.474	229.230	1710.698	185.039	428.526	1421.563	163.420	531.382	1075.755	250.039	551.193	827.524	178.044	69.000	1401.496	157.023	-10.824	1059.158	241.488	-28.681	802.130	226.614	437.230	892.724	190.772	415.180	487.020	184.347	425.551	74.807	138.729	372.361	33.907	285.231	467.682	25.628	391.449	407.051	31.344	224.419	82.112	910.852	206.808	95.851	492.729	168.718	98.369	69.699	128.322	153.304	33.604	271.754	53.782	30.785	382.364	105.576	29.947
389	3.88000	246.694	229.307	1710.655	185.053	428.498	1421.538	163.366	531.354	1075.747	250.079	551.225	827.553	178.039	69.049	1401.455	157.085	-10.899	1059.099	241.692	-28.541	802.108	226.686	437.170	892.787	190.819	414.851	486.999	184.394	425.585	74.788	138.742	372.336	33.892	285.228	467.681	25.612	391.400	407.239	31.488	224.621	82.190	910.852	206.905	95.852	492.663	168.852	98.314	69.513	128.539	153.375	33.598	271.779	53.901	30.757	382.022	105.551	29.480
390	3.89000	246.833	229.298	1710.679	185.044	428.486	1421.570	163.447	531.310	1075.774	249.922	551.284	827.532	178.024	69.025	1401.407	156.885	-11.048	1059.090	241.579	-28.767	802.156	226.631	437.124	892.793	190.779	414.755	486.894	184.294	425.533	74.841	138.776	372.280	33.880	285.161	467.655	25.635	391.278	407.253	31.549	225.210	82.063	910.923	206.873	95.827	492.722	168.932	98.451	69.534	128.052	153.226	33.732	271.741	53.902	30.682	382.380	105.447	29.948
391	3.90000	246.954	229.321	1710.650	184.995	428.478	1421.591	163.378	531.336	1075.773	250.088	551.241	827.577	178.046	69.004	1401.421	156.932	-10.924	1058.925	241.765	-28.592	802.046	226.687	437.122	892.779	190.919	414.788	486.852	184.312	425.566	74.780	138.735	372.419	33.807	285.211	467.727	25.632	391.368	407.203	31.494	225.210	82.100	910.918	206.914	95.844	492.665	168.477	98.330	69.810	128.040	153.267	33.798	271.717	53.955	30.828	382.203	105.415	29.394
392	3.91000	247.224	229.339	1710.646	185.064	428.462	1421.557	163.359	531.268	1075.801	250.160	551.266	827.534	178.088	69.004	1401.335	157.001	-10.979	1058.917	241.645	-28.570	802.038	226.760	437.120	892.738	190.878	414.818	487.044	184.359	425.522	74.812	138.795	372.350	33.850	285.173	467.736	25.603	391.423	407.152	31.498	225.309	82.143	910.881	206.920	95.848	492.716	168.625	98.306	69.625	128.218	153.296	33.650	271.736	53.802	30.702	382.410	105.556	29.543
393	3.92000	247.382	229.431	1710.558	185.085	428.438	1421.563	163.423	531.321	1075.759	250.075	551.222	827.561	178.108	69.001	1401.321	156.995	-10.755	1058.925	241.706	-28.525	801.875	226.783	437.136	892.742	190.742	414.480	486.920	184.291	425.571	74.784	138.775	372.385	33.861	285.142	467.731	25.631	391.450	407.125	31.473	225.250	82.069	910.864	206.985	95.871	492.634	168.820	98.357	69.429	128.248	153.440	33.620	271.704	53.852	30.607	382.161	105.539	29.343
394	3.93000	247.493	229.433	1710.592	185.047	428.413	1421.568	163.455	531.294	1075.829	250.084	551.260	827.585	178.158	68.962	1401.295	156.929	-10.909	1058.707	241.896	-28.402	801.893	226.784	437.199	892.735	190.863	414.758	486.771	184.290	425.547	74.771	138.775	372.372	33.887	285.163	467.723	25.684	391.362	407.020	31.496	225.399	82.091	910.923	207.049	95.871	492.726	168.786	98.365	69.489	128.407	153.580	33.421	271.758	53.868	30.613	382.568	105.713	29.489
395	3.94000	247.649	229.477	1710.587	185.091	428.401	1421.565	163.430	531.334	1075.801	250.107	551.188	827.533	178.199	68.955	1401.263	157.119	-10.880	1058.735	241.839	-28.441	801.981	226.845	437.177	892.725	190.916	414.819	486.960	184.252	425.545	74.808	138.819	372.350	33.841	285.197	467.692	25.581	391.091	406.990	31.188	225.443	82.087	910.895	207.050	95.872	492.687	168.585	98.305	69.693	128.222	153.295	33.707	271.751	53.968	30.644	382.508	105.511	29.600
396	3.95000	247.868	229.473	1710.597	185.130	428.364	1421.590	163.421	531.297	1075.770	250.167	551.196	827.609	178.234	68.859	1401.213	157.008	-10.853	1058.830	241.938	-28.296	801.770	226.833	437.211	892.723	190.768	414.570	486.913	184.311	425.557	74.792	138.770	372.397	33.854	285.261	467.662	25.612	391.603	407.025	31.439	225.414	82.140	910.868	207.029	95.911	492.655	168.826	98.391	69.613	128.167	153.355	33.655	271.808	53.860	30.640	382.186	105.600	29.314
397	3.96000	247.932	229.518	1710.560	185.088	428.346	1421.509	163.506	531.207	1075.784	250.220	551.280	827.600	178.295	68.893	1401.221	157.070	-10.842	1058.743	241.891	-28.308	801.850	226.837	437.233	892.721	190.857	414.808	487.056	184.278	425.551	74.783	138.890	372.355	33.755	285.255	467.733	25.602	391.422	407.157	31.314	225.569	82.133	910.877	207.094	95.908	492.651	168.771	98.258	69.573	128.278	153.376	33.541	271.880	53.830	30.704	382.777	104.950	30.046
398	3.97000	247.968	229.316	1710.510	185.102	428.315	1421.577	163.479	531.189	1075.736	249.966	551.163	827.600	178.371	68.901	1401.182	157.166	-10.924	1058.769	242.157	-28.214	801.870	226.888	437.218	892.735	190.854	414.945	487.031	184.296	425.562	74.778	138.764	372.397	33.872	285.240	467.701	25.652	391.453	407.199	31.681	225.623	82.100	910.811	207.147	95.873	492.704	168.914	98.378	69.618	128.349	153.351	33.611	271.757	53.886	30.744	382.462	105.709	29.485
399	3.98000	248.133	229.318	1710.521	185.197	428.278	1421.510	163.488	531.179	1075.751	250.211	551.276	827.598	178.452	68.888	1401.165	157.075	-10.874	1058.590	241.846	-28.220	801.864	226.929	437.216	892.752	190.944	414.815	486.812	184.237	425.557	74.806	138.827	372.344	33.904	285.235	467.678	25.595	391.425	406.960	31.322	225.590	82.161	910.874	207.186	95.847	492.739	168.756	98.404	69.618	128.202	153.214	33.761	271.791	53.898	30.770	383.097	105.678	29.915
400	3.99000	248.328	229.566	1710.547	185.177	428.259	1421.505	163.472	531.201	1075.777	250.078	551.206	827.700	178.515	68.868	1401.170	157.344	-10.708	1058.729	241.811	-28.191	801.594	226.922	437.222	892.686	190.998	414.785	486.824	184.311	425.526	74.747	138.720	372.358	33.933	285.170	467.750	25.613	391.385	407.184	31.345	225.654	82.123	910.781	207.043	95.996	492.691	168.845	98.464	69.541	128.073	153.686	33.521	271.866	53.894	30.797	382.444	105.452	30.002
401	4.00000	248.401	229.369	1710.516	185.132	428.278	1421.485	163.450	531.217	1075.780	250.255	551.289	827.572	178.583	68.816	1401.126	157.166	-10.761	1058.699	241.943	-28.118	801.562	227.056	437.253	892.752	190.950	414.876	487.037	184.260	425.507	74.881	138.805	372.321	33.870	285.186	467.696	25.598	391.469	407.097	31.422	225.704	82.174	910.894	207.192	95.881	492.676	169.001	98.503	69.430	128.190	153.221	33.696	271.895	53.877	30.689	382.810	104.729	29.947
402	4.01000	248.484	229.389	1710.491	185.234	428.217	1421.512	163.521	531.258	1075.722	250.063	551.263	827.669	178.628	68.801	1401.112	157.394	-10.740	1058.576	241.880	-28.159	801.667	227.038	437.265	892.744	191.045	414.801	486.835	184.308	425.533	74.755	138.763	372.359	33.860	285.210	467.753	25.690	391.236	407.131	31.311	225.756	82.135	910.827	207.116	95.980	492.758	168.955	98.470	69.577	128.364	153.394	33.503	271.760	53.812	30.678	382.750	104.801	30.202
403	4.02000	248.641	229.390	1710.534	185.167	428.190	1421.505	163.511	531.219	1075.743	250.175	551.292	827.544	178.690	68.809	1401.068	157.246	-10.822	1058.466	241.899	-28.046	801.643	227.028	437.233	892.758	190.980	414.870	487.018	184.253	425.579	74.809	138.711	372.365	33.949	285.247	467.665	25.648	391.452	407.222	31.298	225.806	82.167	910.799	207.070	95.960	492.716	168.817	98.449	69.747	128.311	153.321	33.628	271.731	53.875	30.874	382.323	105.522	29.693
404	4.03000	248.719	229.333	1710.485	185.202	428.154	1421.455	163.531	531.143	1075.740	250.371	551.366	827.486	178.732	68.778	1401.038	157.234	-10.791	1058.478	241.917	-28.006	801.582	227.045	437.198	892.713	190.993	414.826	487.027	184.288	425.578	74.790	138.729	372.328	33.937	285.186	467.753	25.591	391.534	407.186	31.573	225.833	82.202	910.827	207.176	95.978	492.670	168.759	98.334	69.751	128.295	153.355	33.605	271.786	53.920	30.648	382.517	105.593	29.675
405	4.04000	248.802	229.312	1710.487	185.271	428.175	1421.495	163.600	531.157	1075.748	250.318	551.331	827.529	178.858	68.722	1401.040	157.534	-10.601	1058.323	241.679	-28.120	801.577	227.160	437.229	892.724	191.139	414.770	486.736	184.267	425.537	74.807	138.801	372.335	33.889	285.184	467.661	25.591	391.489	407.132	31.465	225.898	82.166	910.790	207.337	95.887	492.688	168.927	98.466	69.532	128.398	153.309	33.689	271.721	54.037	30.794	382.382	105.545	29.782
406	4.05000	248.990	229.362	1710.448	185.235	428.132	1421.504	163.573	531.133	1075.694	250.277	551.381	827.550	178.821	68.745	1401.001	157.436	-10.790	1058.533	241.752	-28.062	801.548	227.127	437.308	892.688	191.072	414.674	486.742	184.267	425.574	74.824	138.775	372.342	33.858	285.178	467.745	25.581	391.362	407.107	31.384	225.932	82.206	910.836	207.356	95.878	492.716	168.925	98.520	69.617	128.079	153.293	33.780	271.807	53.989	30.751	382.247	105.745	29.457
407	4.06000	249.003	229.308	1710.451	185.275	428.120	1421.504	163.570	531.089	1075.781	250.153	551.304	827.684	178.903	68.698	1401.033	157.289	-10.824	1058.473	241.868	-28.002	801.534	227.149	437.199	892.685	191.037	414.573	486.925	184.257	425.541	74.835	138.844	372.377	33.823	285.166	467.763	25.591	391.472	407.110	31.422	226.071	82.191	910.754	207.302	95.933	492.696	168.738	98.375	69.587	128.225	153.386	33.618	271.904	53.920	30.697	382.311	105.500	29.341
408	4.07000	249.120	229.278	1710.443	185.362	428.092	1421.501	163.595	531.075	1075.746	250.368	551.364	827.561	178.977	68.704	1400.936	157.451	-10.657	1058.252	241.778	-27.860	801.479	227.271	437.223	892.732	191.218	414.762	486.774	184.303	425.561	74.790	138.806	372.385	33.890	285.193	467.806	25.627	391.542	407.143	31.385	226.098	82.207	910.814	207.420	95.874	492.712	168.857	98.329	69.523	128.520	153.175	33.621	271.836	53.815	30.724	382.684	105.695	29.617
409	4.08000	249.205	229.233	1710.448	185.364	428.166	1421.516	163.681	531.093	1075.725	250.272	551.353	827.573	179.009	68.696	1400.951	157.431	-10.681	1058.372	241.692	-27.894	801.573	227.145	437.248	892.748	191.193	414.842	486.802	184.269	425.591	74.824	138.746	372.350	33.903	285.188	467.733	25.625	391.396	407.082	31.324	226.111	82.183	910.829	207.458	95.905	492.717	168.786	98.394	69.588	128.378	153.428	33.524	271.889	53.906	30.616	382.675	104.802	30.151
410	4.09000	249.301	229.235	1710.432	185.451	428.089	1421.526	163.643	531.160	1075.842	250.244	551.293	827.606	179.140	68.694	1400.966	157.502	-10.838	1058.492	241.864	-27.758	801.292	227.228	437.285	892.681	190.962	414.632	486.956	184.256	425.532	74.831	138.776	372.356	33.956	285.249	467.724	25.669	391.404	407.155	31.447	226.175	82.180	910.810	207.555	95.930	492.675	168.862	98.376	69.687	128.054	153.368	33.778	271.711	53.852	30.761	382.393	105.514	29.899
411	4.10000	249.348	229.210	1710.362	185.481	428.070	1421.530	163.730	531.167	1075.742	250.332	551.361	827.503	179.145	68.689	1400.931	157.854	-10.588	1058.389	241.943	-27.774	801.300	227.248	437.257	892.676	191.074	414.850	486.969	184.290	425.578	74.774	138.775	372.340	33.936	285.201	467.702	25.632	391.513	406.959	31.428	226.181	82.218	910.814	207.424	95.950	492.646	169.057	98.572	69.470	127.872	153.280	33.846	271.869	53.918	30.821	382.479	105.550	29.980
412	4.11000	249.447	229.123	1710.390	185.535	428.070	1421.498	163.696	531.125	1075.837	250.299	551.310	827.514	179.176	68.666	1400.951	157.642	-10.704	1058.354	241.791	-27.758	801.328	227.353	437.295	892.660	191.132	415.164	487.028	184.318	425.565	74.794	138.750	372.350	33.916	285.172	467.725	25.654	391.572	406.956	31.391	226.284	82.223	910.803	207.553	95.942	492.710	169.071	98.429	69.643	128.290	153.299	33.629	271.787	53.891	30.788	382.383	105.720	29.516
413	4.12000	249.460	229.048	1710.370	185.617	428.071	1421.513	163.695	531.119	1075.845	250.367	551.345	827.494	179.300	68.663	1400.910	157.723	-10.641	1058.317	241.794	-27.724	801.325	227.397	437.341	892.690	191.168	414.702	486.782	184.297	425.551	74.829	138.818	372.377	33.824	285.211	467.693	25.658	391.286	407.143	31.315	226.385	82.204	910.745	207.545	95.973	492.737	168.885	98.512	69.625	128.395	153.414	33.375	271.824	53.988	30.737	384.009	105.608	31.230
414	4.13000	249.508	229.022	1710.379	185.709	428.054	1421.503	163.776	531.036	1075.793	250.334	551.315	827.553	179.287	68.673	1400.911	157.639	-10.606	1058.276	242.004	-27.759	801.241	227.332	437.291	892.712	191.251	414.798	486.774	184.279	425.557	74.881	138.773	372.322	33.845	285.188	467.687	25.638	391.541	407.151	31.660	226.419	82.189	910.736	207.676	95.840	492.669	169.008	98.483	69.646	128.235	153.278	33.706	271.939	53.875	30.731	382.830	105.580	29.766
415	4.14000	249.464	228.957	1710.409	185.707	428.054	1421.472	163.761	531.044	1075.741	250.237	551.325	827.531	179.340	68.689	1400.904	157.659	-10.596	1058.129	242.248	-27.617	801.205	227.405	437.274	892.698	191.210	414.660	486.883	184.278	425.552	74.761	138.727	372.348	33.843	285.215	467.746	25.583	391.514	407.051	31.556	226.469	82.231	910.751	207.716	95.850	492.693	169.046	98.500	69.683	128.228	153.292	33.680	271.805	53.933	30.751	382.247	105.572	29.754
416	4.15000	249.471	228.911	1710.402	185.873	428.080	1421.447	163.755	531.076	1075.767	250.168	551.281	827.439	179.366	68.694	1400.864	157.631	-10.535	1058.144	242.353	-27.661	801.227	227.392	437.196	892.727	191.182	414.798	486.744	184.308	425.539	74.789	138.771	372.281	33.893	285.221	467.713	25.579	391.420	407.197	31.469	226.541	82.233	910.744	207.778	95.905	492.654	169.025	98.341	69.572	128.580	153.493	33.300	271.781	53.878	30.642	382.971	104.696	30.081
417	4.16000	249.472	228.816	1710.342	185.933	428.109	1421.427	163.863	531.023	1075.747	250.188	551.263	827.411	179.402	68.669	1400.850	157.768	-10.426	1058.232	242.153	-27.686	801.207	227.431	437.297	892.660	191.225	414.756	486.800	184.276	425.527	74.780	138.751	372.334	33.966	285.257	467.648	25.590	391.521	407.016	31.555	226.696	82.224	910.760	207.920	95.874	492.666	168.797	98.395	69.766	128.104	153.188	33.747	271.932	53.818	30.709	382.353	105.532	29.295
418	4.17000	249.552	228.822	1710.365	186.077	428.037	1421.428	163.910	530.993	1075.743	250.247	551.247	827.481	179.471	68.667	1400.862	157.772	-10.383	1058.158	241.975	-27.594	801.207	227.480	437.327	892.676	191.197	414.674	486.896	184.241	425.546	74.837	138.734	372.347	33.924	285.165	467.780	25.562	391.505	407.087	31.612	226.747	82.189	910.763	207.919	95.898	492.690	169.046	98.473	69.622	128.219	153.270	33.680	271.796	53.913	30.716	382.042	105.830	29.453
419	4.18000	249.548	228.797	1710.320	186.099	428.122	1421.482	163.921	531.030	1075.750	250.320	551.198	827.412	179.514	68.661	1400.841	157.585	-10.472	1058.170	242.003	-27.636	801.049	227.495	437.278	892.749	191.169	414.728	486.757	184.296	425.506	74.829	138.741	372.327	33.906	285.204	467.707	25.595	391.450	407.202	31.443	226.789	82.203	910.741	207.907	95.869	492.697	169.109	98.574	69.490	128.360	153.396	33.534	271.838	53.931	30.679	382.934	104.854	30.103
420	4.19000	249.640	228.723	1710.366	186.201	428.110	1421.460	163.968	531.016	1075.775	250.026	551.086	827.416	179.537	68.684	1400.779	157.889	-10.240	1057.957	241.788	-27.789	801.267	227.489	437.279	892.697	191.204	414.802	486.809	184.291	425.517	74.849	138.770	372.358	33.877	285.201	467.681	25.581	391.667	407.054	31.476	226.862	82.228	910.697	207.971	95.889	492.638	169.108	98.503	69.577	128.100	153.168	33.736	271.717	53.935	30.723	382.721	105.782	29.580
421	4.20000	249.656	228.668	1710.335	186.257	428.076	1421.437	164.110	530.968	1075.775	250.248	551.078	827.461	179.562	68.593	1400.768	157.806	-10.295	1058.031	241.909	-27.750	801.219	227.504	437.269	892.692	191.416	414.899	486.785	184.311	425.499	74.795	138.787	372.274	33.901	285.160	467.761	25.632	391.409	407.205	31.396	226.856	82.206	910.716	207.975	95.867	492.694	168.930	98.495	69.614	128.254	153.328	33.696	271.864	53.833	30.631	383.116	105.837	29.842
422	4.21000	249.703	228.592	1710.317	186.316	428.131	1421.433	164.100	530.921	1075.691	250.323	551.077	827.324	179.640	68.637	1400.757	157.699	-10.435	1058.021	241.771	-27.700	801.181	227.688	437.300	892.651	191.283	414.755	486.799	184.284	425.562	74.845	138.821	372.347	33.870	285.149	467.763	25.530	391.430	407.187	31.617	226.910	82.220	910.703	207.906	95.974	492.661	168.878	98.341	69.685	128.258	153.292	33.643	271.812	53.985	30.782	382.639	105.718	29.664
423	4.22000	249.862	228.644	1710.246	186.355	428.095	1421.450	164.060	530.869	1075.736	250.382	551.010	827.233	179.691	68.722	1400.727	157.787	-10.331	1057.956	241.944	-27.639	801.054	227.562	437.321	892.707	191.356	414.817	486.834	184.274	425.486	74.779	138.766	372.336	33.930	285.223	467.738	25.600	391.630	407.115	31.463	227.008	82.234	910.740	208.089	95.907	492.676	169.038	98.446	69.623	128.430	153.470	33.554	271.903	54.019	30.820	382.209	105.685	29.093
424	4.23000	249.874	228.551	1710.340	186.404	428.169	1421.446	164.123	530.851	1075.709	250.304	550.972	827.295	179.711	68.742	1400.665	157.924	-10.275	1057.845	242.022	-27.622	801.095	227.701	437.311	892.670	191.331	414.808	486.783	184.272	425.534	74.796	138.820	372.352	33.908	285.226	467.710	25.626	391.492	407.201	31.377	226.995	82.251	910.691	207.997	96.000	492.681	169.133	98.582	69.492	128.309	153.244	33.663	271.815	53.861	30.761	382.594	105.697	29.585
425	4.24000	249.992	228.508	1710.305	186.552	428.086	1421.455	164.194	530.863	1075.650	250.291	550.906	827.433	179.798	68.687	1400.645	157.730	-10.530	1057.995	241.824	-27.760	800.984	227.732	437.337	892.653	191.308	414.861	486.777	184.313	425.548	74.788	138.761	372.317	33.880	285.135	467.695	25.600	391.504	407.112	31.384	226.977	82.232	910.746	208.092	95.982	492.690	169.110	98.522	69.710	128.082	153.146	33.859	271.795	53.807	30.793	382.379	105.592	29.797
426	4.25000	250.198	228.502	1710.287	186.605	428.114	1421.469	164.175	530.844	1075.700	250.358	550.824	827.200	179.907	68.604	1400.638	157.739	-10.462	1058.169	242.063	-27.644	801.036	227.775	437.329	892.650	191.359	414.785	486.795	184.273	425.550	74.837	138.824	372.351	33.870	285.223	467.670	25.638	391.531	407.039	31.371	226.966	82.296	910.767	208.145	95.944	492.671	168.967	98.430	69.717	128.268	153.447	33.660	271.825	53.896	30.791	382.508	105.794	29.508
427	4.26000	250.123	228.382	1710.261	186.705	428.046	1421.454	164.260	530.861	1075.656	250.383	550.909	827.275	179.948	68.680	1400.700	157.679	-10.493	1058.001	241.801	-27.760	800.943	227.908	437.454	892.691	191.405	414.836	486.846	184.273	425.512	74.827	138.734	372.273	33.875	285.215	467.668	25.598	391.566	407.105	31.386	226.960	82.275	910.749	208.274	95.938	492.683	168.794	98.471	69.571	128.271	153.545	33.628	271.883	53.901	30.626	382.340	105.613	29.484
428	4.27000	250.298	228.394	1710.297	186.735	428.127	1421.409	164.274	530.800	1075.661	250.577	550.802	827.185	179.960	68.604	1400.711	157.750	-10.427	1058.051	242.006	-27.650	800.936	227.872	437.469	892.645	191.432	414.915	486.857	184.304	425.571	74.762	138.829	372.288	33.852	285.273	467.653	25.601	391.548	407.215	31.546	226.926	82.322	910.768	208.197	96.001	492.693	169.029	98.428	69.701	128.186	153.311	33.811	271.816	53.887	30.744	382.409	105.645	29.597
429	4.28000	250.407	228.414	1710.276	186.830	428.033	1421.423	164.359	530.794	1075.673	250.240	550.752	827.293	180.058	68.666	1400.732	157.812	-10.431	1058.060	242.172	-27.562	800.976	227.913	437.440	892.647	191.430	414.825	486.836	184.288	425.557	74.763	138.757	372.360	33.912	285.126	467.776	25.587	391.579	407.147	31.437	226.998	82.326	910.714	208.199	96.014	492.677	168.907	98.516	69.804	128.337	153.328	33.587	271.767	53.863	30.772	382.156	105.686	29.373
430	4.29000	250.584	228.371	1710.264	186.956	427.978	1421.402	164.467	530.819	1075.650	250.484	550.800	827.218	180.139	68.562	1400.770	157.879	-10.497	1058.100	241.815	-27.696	801.164	228.050	437.532	892.644	191.539	414.895	486.759	184.244	425.560	74.835	138.807	372.375	33.919	285.151	467.757	25.594	391.563	407.020	31.527	227.019	82.309	910.708	208.196	96.027	492.749	168.898	98.438	69.635	128.074	153.293	33.760	271.711	53.902	30.683	382.312	105.688	29.426
431	4.30000	250.693	228.394	1710.248	187.096	428.059	1421.323	164.470	530.852	1075.651	250.633	550.831	827.115	180.172	68.524	1400.760	157.783	-10.711	1058.154	241.954	-27.651	801.080	228.106	437.553	892.730	191.350	414.853	486.819	184.316	425.535	74.817	138.879	372.435	33.859	285.219	467.681	25.618	391.575	407.023	31.441	226.977	82.347	910.715	208.263	95.965	492.732	169.001	98.475	69.884	128.218	153.353	33.682	271.859	53.933	30.719	382.245	105.622	29.436
